RecordID,AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore,HealthImpactClass
3230,111.18,43.59,145.97,43.24,89.83,2.27,-2.72,77.06,2.02,8,3,2,75.99,1.00
3231,259.61,94.89,149.86,62.00,74.97,75.75,17.68,52.12,8.30,13,5,0,100.00,0.00
3232,303.88,292.82,39.23,193.33,22.79,3.11,38.87,64.03,17.15,8,7,0,100.00,0.00
3233,122.68,77.05,93.66,169.74,64.37,214.46,29.36,24.03,13.21,10,5,1,100.00,0.00
3234,28.87,136.84,172.37,175.99,92.24,140.83,27.37,38.51,2.08,10,3,3,91.64,0.00
3235,195.52,9.01,100.81,92.00,49.65,298.21,22.17,74.16,16.95,14,1,4,100.00,0.00
3236,117.10,119.17,136.69,124.76,73.36,220.07,7.40,42.84,13.61,9,1,3,100.00,0.00
3237,109.78,171.40,117.59,75.35,97.11,155.37,-1.52,41.39,9.06,8,4,1,100.00,0.00
3238,479.93,285.94,168.47,15.54,69.04,241.41,1.23,27.46,13.84,6,5,3,100.00,0.00
3239,308.15,155.02,56.91,80.21,10.24,211.44,-9.68,63.53,3.46,10,6,2,100.00,0.00
3240,278.44,245.73,115.10,118.80,24.46,73.13,23.67,82.86,11.01,6,6,1,100.00,0.00
3241,207.89,164.14,24.65,57.43,59.51,159.08,30.59,52.25,12.36,6,3,3,100.00,0.00
3242,214.47,12.24,138.04,169.59,27.56,166.80,3.45,20.40,18.55,9,3,3,100.00,0.00
3243,270.45,94.50,146.39,30.22,95.75,135.37,-5.41,85.45,1.34,13,7,1,100.00,0.00
3244,348.21,172.66,8.57,73.43,40.54,53.76,6.79,16.43,7.50,9,5,2,100.00,0.00
3245,351.07,285.18,135.16,24.98,45.72,67.01,4.60,52.46,18.74,15,5,3,100.00,0.00
3246,85.85,257.74,82.94,80.97,70.16,84.31,12.54,33.50,4.34,16,3,1,87.31,0.00
3247,250.06,68.51,24.82,7.93,52.42,3.08,3.21,94.27,16.26,14,3,4,89.58,0.00
3248,205.98,66.03,83.98,54.51,38.21,275.08,6.99,76.38,0.03,16,5,3,100.00,0.00
3249,435.26,60.35,38.85,80.15,7.66,205.83,35.38,60.98,0.52,7,2,4,100.00,0.00
3250,315.71,276.75,83.11,95.63,59.64,206.89,6.74,70.10,6.55,9,3,2,100.00,0.00
3251,266.25,255.80,76.87,108.74,86.76,171.70,29.28,57.95,15.37,11,4,1,100.00,0.00
3252,57.70,232.47,147.68,55.00,68.58,206.79,21.29,23.28,2.08,11,5,2,98.53,0.00
3253,302.82,117.82,154.84,104.61,38.15,294.56,6.88,73.82,7.66,8,2,2,100.00,0.00
3254,58.60,151.31,121.41,101.80,12.77,115.55,30.89,54.34,2.63,11,6,2,77.69,1.00
3255,168.60,139.30,4.54,63.24,81.63,213.76,19.75,67.09,4.47,9,4,1,95.99,0.00
3256,71.42,76.02,186.20,166.04,94.17,107.86,-9.57,14.07,10.06,8,11,1,98.34,0.00
3257,346.04,151.51,137.25,109.13,38.83,256.29,-6.56,22.78,6.38,9,2,3,100.00,0.00
3258,103.13,9.15,6.84,66.45,72.86,257.41,27.63,63.04,4.24,12,6,2,67.66,1.00
3259,195.93,39.54,163.77,189.47,41.08,270.68,12.33,51.35,7.87,15,4,2,100.00,0.00
3260,447.84,265.98,40.05,169.02,50.23,1.64,10.28,30.42,14.02,9,8,2,100.00,0.00
3261,102.16,225.50,115.84,196.52,83.65,89.46,-2.71,31.67,2.39,4,5,1,100.00,0.00
3262,253.90,126.86,93.33,138.45,8.34,40.18,-2.13,66.85,9.59,10,7,1,100.00,0.00
3263,209.64,155.15,83.97,75.64,53.03,136.20,29.89,15.31,5.49,15,2,3,100.00,0.00
3264,9.06,111.00,177.94,56.17,21.46,148.63,31.45,49.08,7.57,11,4,5,69.01,1.00
3265,396.38,222.23,87.47,132.66,33.98,76.77,18.00,57.08,16.43,11,4,2,100.00,0.00
3266,34.52,235.26,15.07,196.16,64.44,217.03,4.76,37.73,18.59,6,5,1,80.27,0.00
3267,237.13,228.99,189.33,125.34,2.72,80.93,36.64,83.85,4.86,8,7,1,100.00,0.00
3268,280.34,216.78,184.11,176.32,59.38,256.17,21.20,15.11,12.60,11,3,3,100.00,0.00
3269,314.21,61.35,136.89,65.82,28.34,53.30,29.83,87.92,13.53,9,6,0,100.00,0.00
3270,344.32,101.39,93.58,81.39,66.95,110.17,-9.84,75.09,16.85,7,5,0,100.00,0.00
3271,126.64,140.95,18.57,181.26,14.16,186.67,12.52,50.16,17.98,9,6,2,91.78,0.00
3272,4.99,99.24,158.15,151.37,73.58,181.60,33.55,93.20,9.36,10,3,4,77.88,1.00
3273,361.72,226.48,15.10,196.28,64.56,23.41,6.91,73.20,19.65,11,6,4,100.00,0.00
3274,267.83,98.81,13.72,154.95,97.12,253.88,26.33,93.79,19.42,8,5,1,100.00,0.00
3275,418.06,41.47,107.48,89.70,91.12,179.42,22.88,52.53,10.13,4,4,1,100.00,0.00
3276,410.69,119.71,32.03,106.21,28.33,260.96,-2.39,50.77,10.84,11,5,1,100.00,0.00
3277,421.66,293.97,1.55,180.10,2.73,260.29,28.75,57.77,13.35,6,8,2,100.00,0.00
3278,242.55,67.76,84.62,110.33,65.54,163.78,-4.37,15.89,7.48,11,3,4,100.00,0.00
3279,166.81,183.65,27.44,51.08,60.29,273.23,26.40,91.76,13.24,13,5,2,100.00,0.00
3280,395.78,129.89,32.10,87.12,2.74,254.52,39.55,70.09,10.29,6,3,2,100.00,0.00
3281,225.65,21.31,15.38,103.26,12.27,287.44,37.90,65.58,0.71,6,7,3,100.00,0.00
3282,91.72,146.36,41.02,19.34,58.47,255.15,30.01,93.38,17.05,7,7,2,78.38,1.00
3283,427.49,210.65,143.10,148.75,91.18,246.36,16.73,99.43,18.81,9,5,3,100.00,0.00
3284,441.28,153.97,161.79,21.87,90.65,140.81,23.74,24.71,0.52,9,2,2,100.00,0.00
3285,233.15,261.63,90.51,80.98,15.15,63.61,26.41,77.41,15.79,15,5,0,100.00,0.00
3286,37.85,86.68,101.31,160.92,38.46,273.21,-9.58,62.20,7.72,17,3,1,85.71,0.00
3287,193.91,25.87,6.53,93.51,4.32,216.76,-4.88,51.49,11.71,13,3,0,92.97,0.00
3288,401.77,280.97,13.86,168.40,46.93,84.52,19.85,97.99,10.00,13,6,2,100.00,0.00
3289,450.89,113.46,51.51,68.38,75.31,102.30,-9.67,86.52,11.03,12,1,0,100.00,0.00
3290,101.74,172.92,108.78,191.53,79.00,205.82,35.45,72.71,9.90,12,6,2,100.00,0.00
3291,33.49,237.60,147.91,41.89,49.90,143.35,14.48,44.44,17.07,11,6,2,82.83,0.00
3292,438.68,97.29,121.00,7.65,9.59,24.44,2.89,69.94,13.67,11,6,2,100.00,0.00
3293,194.70,214.85,78.43,174.49,38.14,42.43,9.69,57.85,8.25,14,8,5,100.00,0.00
3294,270.88,40.63,23.66,150.44,93.21,223.69,32.54,32.44,13.77,15,7,2,100.00,0.00
3295,484.03,87.39,156.15,46.40,22.96,98.57,36.36,50.53,19.30,7,6,1,100.00,0.00
3296,33.28,43.41,72.76,196.95,31.98,152.29,-4.19,29.10,1.61,8,3,2,65.53,1.00
3297,324.16,243.37,147.21,100.46,74.68,229.99,28.90,55.04,7.76,8,6,3,100.00,0.00
3298,37.05,66.79,102.60,190.21,73.36,225.35,18.91,74.82,17.41,11,4,3,81.72,0.00
3299,187.73,215.22,147.73,101.01,91.22,50.10,19.28,13.30,14.78,12,5,1,100.00,0.00
3300,401.91,282.99,181.46,94.37,38.81,29.52,28.97,78.88,18.70,9,4,4,100.00,0.00
3301,216.74,158.33,184.21,89.83,51.46,177.35,1.14,11.80,0.80,10,6,2,100.00,0.00
3302,498.59,162.01,107.02,66.98,46.74,222.49,16.55,56.55,17.26,15,3,1,100.00,0.00
3303,279.53,138.31,102.30,106.74,92.78,44.71,5.97,61.61,15.84,13,3,1,100.00,0.00
3304,160.58,97.77,53.14,90.51,76.93,111.59,-5.27,78.51,16.30,6,4,1,92.08,0.00
3305,110.06,142.70,187.16,7.35,83.14,261.08,-4.75,78.49,11.95,15,6,3,100.00,0.00
3306,175.26,180.84,91.58,52.09,13.31,283.27,-3.18,47.57,1.04,14,4,2,100.00,0.00
3307,186.27,295.80,25.52,42.62,79.18,136.22,20.74,15.97,10.78,12,5,0,100.00,0.00
3308,34.36,281.33,86.54,173.49,43.30,23.85,-4.71,72.42,8.16,14,9,1,77.47,1.00
3309,184.79,258.65,25.41,119.77,2.33,77.31,18.51,55.99,10.54,14,6,2,100.00,0.00
3310,232.12,266.74,100.51,152.74,6.01,69.89,19.41,39.98,14.81,7,5,2,100.00,0.00
3311,361.37,140.35,112.26,191.37,67.79,71.69,35.19,31.14,11.92,6,6,0,100.00,0.00
3312,328.36,197.23,67.55,128.81,37.20,148.16,21.32,20.78,5.85,12,3,0,100.00,0.00
3313,354.38,268.52,14.33,196.52,86.81,174.97,39.28,36.56,11.99,12,7,1,100.00,0.00
3314,4.18,117.89,188.70,62.35,73.43,36.75,-8.45,51.26,1.66,20,5,2,64.70,1.00
3315,108.83,288.53,154.67,37.25,2.17,266.81,25.21,52.98,0.11,11,6,1,100.00,0.00
3316,330.84,124.74,167.78,80.66,68.69,185.99,-8.68,62.45,8.03,9,2,2,100.00,0.00
3317,241.99,180.32,73.37,94.16,19.24,179.18,26.47,42.62,15.14,12,2,1,100.00,0.00
3318,2.66,212.94,152.17,179.07,42.26,296.18,9.29,92.79,16.45,10,2,1,100.00,0.00
3319,402.25,285.18,97.07,111.99,62.47,188.44,20.57,54.63,11.00,10,6,5,100.00,0.00
3320,386.40,73.38,40.22,58.44,87.27,278.69,5.48,48.14,17.36,8,8,1,100.00,0.00
3321,274.21,223.84,24.88,148.53,45.61,85.88,-2.04,14.34,2.52,10,6,3,100.00,0.00
3322,33.23,156.24,69.01,101.17,80.85,72.04,26.18,63.91,19.28,9,3,6,58.49,2.00
3323,383.26,80.57,27.51,32.43,78.30,154.96,35.23,64.26,18.44,13,7,3,100.00,0.00
3324,291.86,232.98,199.65,115.36,41.45,152.58,-0.82,62.50,11.98,6,6,1,100.00,0.00
3325,390.98,165.67,9.84,182.28,50.10,67.95,36.04,89.88,1.17,7,5,1,100.00,0.00
3326,375.87,198.29,88.23,168.52,70.05,209.90,-2.99,78.66,9.08,11,4,3,100.00,0.00
3327,401.50,96.87,90.42,117.36,3.11,8.89,26.78,88.07,3.59,12,9,0,100.00,0.00
3328,259.00,144.38,60.13,75.42,89.08,207.19,37.97,15.35,12.57,10,4,2,100.00,0.00
3329,70.16,185.21,114.27,17.40,76.98,137.15,-2.63,38.63,3.80,12,7,2,81.67,0.00
3330,335.58,121.47,30.00,93.93,24.94,206.70,11.75,38.68,9.64,11,7,2,100.00,0.00
3331,310.24,59.51,156.78,150.42,98.12,143.12,6.87,69.13,4.11,10,7,1,100.00,0.00
3332,371.13,288.49,66.49,72.05,17.94,293.20,9.42,50.38,3.64,7,2,0,100.00,0.00
3333,84.94,153.44,118.27,47.09,91.41,100.41,27.66,79.97,4.96,8,6,2,82.17,0.00
3334,97.49,220.18,143.13,186.28,32.45,294.77,23.06,44.60,0.58,15,2,2,100.00,0.00
3335,445.20,123.31,177.81,164.31,76.31,19.49,38.43,29.94,14.32,9,3,3,100.00,0.00
3336,374.99,106.54,167.16,127.66,45.64,205.13,-0.73,36.19,6.13,10,3,0,100.00,0.00
3337,454.11,122.15,121.66,27.36,73.65,136.27,17.16,26.42,13.96,7,3,3,100.00,0.00
3338,379.36,122.76,77.68,28.98,15.58,246.64,12.46,27.81,13.07,10,5,1,100.00,0.00
3339,298.58,163.25,100.64,20.64,26.95,236.88,35.94,29.52,1.32,15,6,6,100.00,0.00
3340,327.07,163.04,153.75,123.26,9.99,240.06,-9.47,11.45,6.24,8,5,2,100.00,0.00
3341,444.56,149.15,175.51,23.11,86.51,28.42,39.46,74.45,11.34,12,4,0,100.00,0.00
3342,289.40,40.44,20.76,168.53,29.63,246.71,13.99,45.96,18.37,12,4,1,100.00,0.00
3343,316.20,148.82,76.97,198.59,69.45,64.21,21.28,12.04,8.03,6,5,2,100.00,0.00
3344,78.24,50.73,155.22,73.27,82.02,7.70,8.00,43.30,10.10,9,6,0,70.88,1.00
3345,236.96,37.84,86.33,90.73,90.14,65.32,32.63,91.48,15.00,10,6,1,100.00,0.00
3346,358.20,279.79,66.45,142.33,10.63,143.79,18.10,56.01,16.07,5,4,2,100.00,0.00
3347,135.47,181.49,82.26,187.43,89.30,222.63,23.14,98.81,18.47,6,6,1,100.00,0.00
3348,101.13,197.85,120.57,178.82,19.73,65.59,22.45,58.60,9.94,12,5,2,98.04,0.00
3349,156.91,120.54,199.96,11.52,73.69,33.90,8.20,96.65,3.88,8,5,0,100.00,0.00
3350,120.75,272.69,98.60,33.81,72.88,193.79,-6.20,28.16,15.29,11,4,0,100.00,0.00
3351,107.46,191.38,41.70,150.92,0.85,295.17,30.39,36.09,2.51,10,4,0,100.00,0.00
3352,212.43,230.75,32.57,137.78,22.06,180.26,4.49,73.00,8.37,10,3,1,100.00,0.00
3353,453.92,110.57,8.47,26.64,49.19,207.32,32.45,98.81,12.56,4,6,1,100.00,0.00
3354,253.53,288.00,111.76,100.41,42.00,168.35,20.43,84.28,13.84,6,11,1,100.00,0.00
3355,93.96,246.14,108.91,156.16,91.86,234.70,7.69,59.83,14.66,7,5,3,100.00,0.00
3356,38.49,256.18,41.05,43.76,35.97,292.74,19.71,17.66,3.87,8,3,2,79.64,1.00
3357,348.08,51.66,139.07,174.26,93.70,163.24,22.27,42.79,19.63,10,7,0,100.00,0.00
3358,191.40,81.29,148.22,10.59,45.94,125.04,25.33,17.78,3.57,11,7,4,100.00,0.00
3359,410.92,85.69,51.82,156.44,96.44,258.10,31.12,38.02,1.92,12,3,3,100.00,0.00
3360,329.76,81.27,68.82,123.16,73.74,290.92,-2.01,33.29,13.28,16,4,2,100.00,0.00
3361,398.12,256.62,198.09,63.04,82.93,38.75,37.21,44.97,18.20,9,6,3,100.00,0.00
3362,135.97,9.57,74.85,144.19,10.49,173.45,10.54,85.35,11.19,13,7,2,87.92,0.00
3363,346.18,22.83,152.16,156.47,58.61,237.74,33.02,23.53,11.91,12,2,1,100.00,0.00
3364,132.03,82.17,90.55,186.78,14.27,160.00,1.02,37.55,10.77,11,10,1,100.00,0.00
3365,469.53,59.96,158.67,73.55,29.76,122.76,-8.55,33.50,0.85,10,4,2,100.00,0.00
3366,318.19,69.56,153.80,137.20,62.36,196.57,18.67,36.65,13.63,11,4,1,100.00,0.00
3367,162.26,239.38,133.55,120.52,72.62,81.04,6.23,42.46,7.16,10,2,2,100.00,0.00
3368,134.76,168.94,170.96,105.04,3.92,104.74,39.22,31.99,18.71,15,4,4,100.00,0.00
3369,95.46,1.73,187.84,178.08,53.09,297.68,-4.78,94.83,3.74,9,4,3,100.00,0.00
3370,347.32,128.80,116.00,0.63,56.53,190.94,-7.63,47.81,6.04,6,5,3,100.00,0.00
3371,109.36,122.37,47.49,56.42,7.88,261.88,-7.75,20.27,10.10,8,5,2,86.65,0.00
3372,297.65,34.18,79.73,107.66,50.07,242.33,0.84,52.09,9.55,13,5,2,100.00,0.00
3373,132.32,202.84,151.66,35.66,71.38,195.68,18.96,26.60,8.01,8,4,2,100.00,0.00
3374,330.98,210.63,130.18,181.57,5.32,252.22,15.28,29.45,6.29,8,3,1,100.00,0.00
3375,407.47,216.27,35.56,129.52,76.03,86.15,7.50,35.65,2.94,6,4,1,100.00,0.00
3376,389.01,218.54,10.25,95.58,57.64,191.13,-5.56,21.23,16.42,8,5,1,100.00,0.00
3377,380.43,0.02,136.59,162.94,83.32,177.18,1.69,74.90,8.98,12,6,3,100.00,0.00
3378,93.86,286.18,50.22,90.18,21.81,186.73,-0.79,81.28,11.46,8,4,1,95.07,0.00
3379,44.19,244.26,99.93,111.73,83.33,50.59,27.28,45.49,10.93,6,7,0,76.16,1.00
3380,349.47,271.19,149.35,0.55,9.46,83.17,29.00,72.01,11.51,8,6,3,100.00,0.00
3381,184.17,4.69,112.53,73.14,40.38,86.00,28.85,45.01,14.10,17,2,3,94.01,0.00
3382,216.17,280.16,16.66,27.76,19.95,180.58,38.45,24.77,12.59,8,2,5,100.00,0.00
3383,15.57,242.94,37.12,137.94,87.60,291.76,34.21,45.75,5.48,9,4,2,81.76,0.00
3384,129.79,251.17,43.87,95.81,70.49,286.22,14.89,60.13,11.07,7,5,3,100.00,0.00
3385,16.84,27.99,51.57,60.35,2.54,68.16,10.75,13.69,4.89,13,5,3,30.36,3.00
3386,439.59,221.63,113.08,93.57,0.95,91.45,35.79,68.90,11.78,8,3,2,100.00,0.00
3387,121.70,287.98,100.79,41.93,29.12,10.82,20.56,76.83,8.64,9,8,2,90.74,0.00
3388,278.67,203.56,40.63,185.02,14.33,119.64,4.72,87.40,0.79,16,4,3,100.00,0.00
3389,19.49,171.17,13.51,10.79,63.03,250.40,18.22,19.25,14.68,18,9,0,53.29,2.00
3390,333.42,283.69,34.29,173.08,66.38,274.73,39.61,10.01,5.49,10,1,5,100.00,0.00
3391,161.51,132.88,196.88,102.27,94.20,70.95,32.47,16.59,18.40,13,2,3,100.00,0.00
3392,448.96,179.79,93.71,123.79,95.20,79.74,4.06,93.17,5.61,12,1,2,100.00,0.00
3393,444.06,142.90,173.47,60.52,65.89,66.25,37.65,78.90,19.93,11,6,0,100.00,0.00
3394,162.65,279.85,169.75,193.34,0.57,105.03,39.07,85.19,9.26,12,6,0,100.00,0.00
3395,450.48,22.83,102.30,56.37,35.90,241.43,1.56,56.53,0.53,10,6,1,100.00,0.00
3396,498.08,150.34,141.34,117.78,51.31,194.06,34.78,57.40,1.53,8,7,2,100.00,0.00
3397,412.71,206.09,38.55,198.68,49.92,235.78,34.16,36.87,1.64,8,7,4,100.00,0.00
3398,422.44,237.57,137.68,176.22,60.33,174.91,-8.01,85.85,1.12,14,6,0,100.00,0.00
3399,124.50,174.91,54.48,107.27,96.06,77.32,23.48,84.68,5.36,10,3,3,87.56,0.00
3400,288.35,272.68,166.41,198.07,88.52,68.40,5.26,45.30,6.49,11,7,1,100.00,0.00
3401,33.63,282.60,16.74,140.27,10.89,2.70,23.73,39.63,2.23,8,5,2,55.24,2.00
3402,47.46,19.30,154.63,41.74,26.60,234.29,35.68,76.45,8.76,10,6,2,73.80,1.00
3403,499.45,120.71,19.99,81.12,83.31,254.14,14.94,12.36,7.31,14,5,1,100.00,0.00
3404,163.32,7.04,176.24,66.90,82.43,230.48,10.72,87.40,12.73,11,8,4,100.00,0.00
3405,374.09,98.82,60.84,68.80,27.54,22.32,36.08,50.16,3.92,10,9,1,100.00,0.00
3406,403.33,161.06,130.88,152.09,73.06,228.67,38.71,49.72,18.28,7,5,3,100.00,0.00
3407,429.01,273.24,97.50,116.85,67.20,13.73,-6.89,70.22,10.32,8,6,3,100.00,0.00
3408,498.81,253.97,73.26,7.62,47.35,31.68,36.14,68.12,12.47,4,4,4,100.00,0.00
3409,120.75,38.25,129.09,175.49,20.15,132.14,-5.86,33.94,0.79,10,1,4,97.89,0.00
3410,20.18,27.91,189.50,59.36,88.86,142.84,6.86,94.90,11.18,4,4,2,70.51,1.00
3411,205.60,176.78,8.25,199.41,67.79,244.84,28.13,98.77,7.36,9,4,4,100.00,0.00
3412,65.04,159.64,183.77,190.84,16.90,203.86,28.85,57.34,18.48,6,3,4,100.00,0.00
3413,11.21,79.91,121.82,188.11,70.48,46.00,26.29,60.52,17.71,8,4,3,60.45,1.00
3414,180.21,269.84,161.46,162.23,74.14,67.84,-8.04,59.89,12.75,9,2,3,100.00,0.00
3415,391.87,278.21,76.77,44.12,88.69,85.70,-3.35,53.72,15.36,9,4,0,100.00,0.00
3416,283.09,120.78,94.37,106.53,22.28,37.10,36.81,95.07,12.89,14,6,1,100.00,0.00
3417,156.39,267.09,173.77,44.86,98.88,86.29,-5.93,32.03,0.34,6,5,4,100.00,0.00
3418,327.17,115.18,82.97,51.94,15.34,218.58,-6.07,19.72,14.06,8,6,1,100.00,0.00
3419,116.01,221.05,106.93,122.19,60.07,72.42,31.78,93.66,3.54,13,8,6,98.99,0.00
3420,7.19,142.78,4.04,8.17,65.72,250.61,22.06,29.17,13.65,11,5,3,44.62,2.00
3421,382.18,36.77,31.72,193.89,41.90,140.86,7.58,77.42,0.21,5,3,5,100.00,0.00
3422,311.87,278.38,128.34,183.73,47.50,96.88,-1.71,28.35,6.22,12,7,1,100.00,0.00
3423,381.15,136.23,143.40,76.15,89.09,123.73,34.21,96.42,10.34,6,2,2,100.00,0.00
3424,19.47,220.35,116.52,103.08,64.53,212.85,39.43,81.20,6.66,8,3,2,83.69,0.00
3425,418.56,110.15,28.66,93.22,49.70,155.04,-7.50,92.68,13.88,9,3,2,100.00,0.00
3426,309.76,5.66,89.08,176.44,12.83,2.18,17.71,95.59,10.45,6,5,1,100.00,0.00
3427,281.70,30.16,71.02,137.72,0.73,276.70,3.07,17.60,19.19,9,5,4,100.00,0.00
3428,312.31,148.87,99.13,55.62,12.50,19.80,31.62,49.00,7.16,11,6,3,100.00,0.00
3429,432.22,206.99,174.07,89.37,95.62,281.59,7.30,68.33,14.44,6,6,2,100.00,0.00
3430,293.47,100.42,155.17,85.79,76.41,8.45,25.73,82.22,16.72,7,3,4,100.00,0.00
3431,290.48,208.65,16.80,191.87,96.71,231.29,16.98,31.73,5.07,7,7,1,100.00,0.00
3432,495.34,209.59,178.06,35.06,3.57,160.40,17.08,92.31,15.08,8,5,2,100.00,0.00
3433,378.37,211.18,94.35,17.92,68.02,151.72,32.90,29.89,7.87,7,2,4,100.00,0.00
3434,221.15,147.76,148.77,176.12,4.43,21.83,13.52,87.96,2.57,12,1,7,100.00,0.00
3435,353.70,274.47,28.01,179.34,78.21,71.62,32.28,56.14,0.07,8,2,0,100.00,0.00
3436,194.62,146.76,134.14,174.35,38.10,233.26,8.17,56.39,14.88,12,2,3,100.00,0.00
3437,114.44,135.08,47.27,102.20,9.58,267.38,-1.26,43.66,3.72,9,4,2,94.61,0.00
3438,298.43,59.81,87.68,131.95,56.80,158.74,12.77,19.32,1.02,12,5,2,100.00,0.00
3439,464.09,92.30,3.37,112.67,28.01,106.00,14.92,41.24,9.94,10,6,2,100.00,0.00
3440,464.57,12.70,30.32,13.89,65.96,17.98,13.92,48.41,6.93,11,4,3,100.00,0.00
3441,170.95,190.06,18.42,119.17,65.82,204.65,30.42,53.11,13.84,9,6,2,100.00,0.00
3442,263.84,74.56,47.95,2.72,70.50,83.53,18.23,76.52,2.15,10,6,0,100.00,0.00
3443,105.82,91.25,20.00,65.00,99.25,16.50,34.42,41.69,2.65,10,5,1,56.13,2.00
3444,497.82,231.24,138.38,186.46,38.67,199.76,15.71,46.59,8.08,9,3,2,100.00,0.00
3445,490.56,98.17,5.81,60.81,46.53,145.72,1.24,91.55,10.41,8,2,3,100.00,0.00
3446,324.75,72.66,123.55,187.97,80.46,3.59,-3.53,77.73,16.48,15,3,2,100.00,0.00
3447,402.21,50.72,28.14,50.03,57.84,33.28,33.42,12.06,11.71,10,6,0,100.00,0.00
3448,357.55,232.46,189.03,62.91,3.73,209.76,-7.19,83.09,18.05,8,7,0,100.00,0.00
3449,296.58,38.91,186.62,125.68,84.31,19.10,-4.12,99.09,4.36,9,9,2,100.00,0.00
3450,26.67,136.13,45.10,152.33,5.15,259.79,-6.82,94.58,11.92,9,2,2,71.85,1.00
3451,227.38,152.08,122.88,100.28,17.08,93.40,11.19,85.24,13.10,5,5,2,100.00,0.00
3452,337.39,206.22,5.60,176.42,10.21,26.60,16.63,66.63,14.52,13,3,0,100.00,0.00
3453,338.77,189.99,186.36,8.05,7.79,227.93,-9.01,35.04,19.77,10,4,1,100.00,0.00
3454,186.56,243.22,104.60,184.44,2.57,157.33,15.78,68.90,9.36,9,9,2,100.00,0.00
3455,470.85,13.43,8.64,39.26,5.50,91.99,9.69,72.60,7.39,15,9,4,100.00,0.00
3456,83.68,88.93,68.50,176.85,44.24,121.83,28.68,35.34,17.04,11,8,0,77.49,1.00
3457,250.18,84.04,15.37,80.17,25.29,6.42,31.50,32.98,3.54,17,7,1,94.70,0.00
3458,345.44,43.81,78.59,166.55,12.65,198.81,24.25,45.72,0.74,9,8,4,100.00,0.00
3459,348.57,86.75,133.99,134.33,65.87,109.73,13.67,67.70,8.87,7,4,1,100.00,0.00
3460,324.32,92.93,93.98,35.19,22.61,214.21,0.81,36.38,4.94,13,4,1,100.00,0.00
3461,137.64,156.57,76.74,183.61,1.89,188.45,32.36,60.01,7.93,10,5,3,100.00,0.00
3462,78.10,199.11,23.83,49.10,41.84,195.38,7.08,90.93,19.72,6,4,0,73.31,1.00
3463,317.97,114.33,48.99,48.83,31.04,237.87,7.81,36.56,6.97,11,6,0,100.00,0.00
3464,299.65,215.84,20.03,162.84,31.86,189.35,35.80,96.94,14.16,10,5,4,100.00,0.00
3465,89.68,100.85,161.50,21.17,44.53,125.62,38.78,52.60,5.01,16,8,1,84.00,0.00
3466,352.57,87.09,27.05,44.41,66.89,116.98,34.91,19.08,6.07,7,2,1,100.00,0.00
3467,227.59,162.36,119.07,100.74,61.65,35.87,39.91,14.95,4.86,6,1,3,100.00,0.00
3468,333.88,7.11,68.55,166.10,93.73,233.83,33.45,40.48,11.44,12,2,1,100.00,0.00
3469,418.68,23.94,45.20,29.50,51.77,228.33,25.22,33.29,4.52,5,0,2,100.00,0.00
3470,84.86,125.39,127.89,109.53,47.26,73.89,4.69,85.93,14.37,8,5,2,83.33,0.00
3471,9.57,282.87,91.40,142.25,21.34,258.80,37.65,76.39,13.61,12,5,2,88.05,0.00
3472,389.55,216.45,80.03,172.12,75.54,176.70,33.83,89.61,8.43,12,6,2,100.00,0.00
3473,304.85,26.44,118.57,187.11,14.08,143.61,2.04,63.03,0.51,6,2,2,100.00,0.00
3474,349.82,253.90,98.25,156.93,49.11,5.25,14.46,49.19,0.45,5,4,4,100.00,0.00
3475,419.08,219.69,60.70,130.57,42.13,114.82,-6.50,34.35,10.66,11,2,4,100.00,0.00
3476,401.41,183.28,111.81,86.72,65.83,192.20,37.67,62.48,16.78,18,4,4,100.00,0.00
3477,480.46,246.09,133.90,22.42,91.76,26.92,18.64,65.62,11.98,16,8,2,100.00,0.00
3478,267.97,121.23,5.34,141.95,94.66,137.87,2.26,45.37,8.71,9,3,2,100.00,0.00
3479,244.25,66.45,93.17,198.55,16.78,298.03,4.62,94.29,17.64,10,3,5,100.00,0.00
3480,200.94,153.61,11.54,147.35,26.18,214.96,39.03,67.60,3.94,5,3,2,100.00,0.00
3481,76.85,164.65,37.28,3.34,81.16,164.06,20.78,85.37,7.19,14,3,3,66.38,1.00
3482,286.30,161.50,112.10,99.25,51.83,159.91,11.03,65.84,11.31,10,3,2,100.00,0.00
3483,138.51,169.52,173.24,122.93,45.30,13.13,14.99,38.49,5.83,9,5,1,100.00,0.00
3484,460.65,284.61,176.56,137.93,71.06,287.19,-5.07,76.30,19.95,20,5,6,100.00,0.00
3485,291.60,270.67,13.99,143.95,60.19,278.45,-6.25,30.72,9.05,7,4,2,100.00,0.00
3486,296.42,262.72,83.82,111.62,97.07,204.72,19.64,63.69,1.03,10,4,2,100.00,0.00
3487,177.46,240.43,116.60,44.67,58.40,29.70,15.60,46.21,3.52,12,7,2,100.00,0.00
3488,25.99,283.03,29.41,188.44,46.60,62.35,7.96,23.49,10.65,8,2,3,68.46,1.00
3489,15.87,29.55,153.09,139.33,54.28,55.17,18.31,47.19,11.00,9,3,1,59.03,2.00
3490,211.67,79.54,148.85,47.37,80.85,155.87,-6.37,37.93,19.68,6,2,2,100.00,0.00
